매물ID,거래유형,방종류,룸타입,제목,설명,보증금(만원),월세(만원),관리비(만원),전용면적(m²),층수,총층수,욕실수,방향,입주가능일,승강기,주차여부,주소(법정동),지번주소,위도,경도,옵션,상태,조회수,등록일,수정일,건물유형,역까지_도보거리_m,역까지_도보시간_분,매물부터_동입1출_시간_분,매물부터_충무로6출_시간_분,가장가까운역
43991870,월세,원룸,오픈형원룸,뻔한 원룸은 가라침실공간 따로사생활보호되는방,"감동중개

 교통위치    

 우이천 근처에 위치해서 산책하기 너무좋고 
    주택가라 조용하고 안전 
 수유역 8분 거리 은행 마트등 편의시설 갖춤

 인테리어특징    

 인증된 매물이라 내외부 컨디션좋고 보안 좋습니다 
 사이즈좋고 깨끗한방 원하시는분 어서오세요
 침실공간주방공간 분리된 형태로 살기 좋은곳 

 주차편의시설    

 건축물대장상 2대 가능하나 현재 주차불가
 주변 다수의 편의시설들도 근접해 있어 생활에도 편리합니다",150,30,80,190,반지하,3,1,NE,즉시 입주 가능,False,주차 불가능,서울시 강북구 번동,강북구 번동 462108,3763992046,1270297136,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20170315,20250228 1639,단독주택,5280,7,31,28,수유역
43991916,월세,오피스텔,오픈형원룸,약13 제일큰사이즈 북동향 양창 전입가능 추가옵션," 건물내 헬스장도서관어린이집 등 완벽한 커뮤니티시설완비

 지하8층까지 지하주차장주차걱정없어요

 완전풀옵션 

 본 건물에서 오픈형중 제일 큰사이즈 북향 동향 양창형

 약 13평 실사용면적



세운푸르지오헤리시티 매물정보

 
 거래금액  3000150

 매물크기  실사용면적 약 11평

 전입신고 확정일자 가능

 옵션품목  세탁기건조기에어컨냉장고옷장붙박이장싱크대스타일러 등



주변 대중교통 및 편의시설 주변환경 


 아파트 321세대지상 415층와 도시형 생활주택 293세대지상 1626층 총614세대저렴한 관리비예상됨

 12345호선 도보이용가능을지로3가역을지로4가역충무로역 등

 주민공동시설헬스장놀이터회의실도서관주민라운지 편리한 자주식주차지하9층까지 

 청계천수변공원 남산타워 남산한옥마을 명동성당 을지로 광장시장 익선동 등 핫플레이스 위치

 을지로종로동대문명동광화문충무로동국대성균관대 등 회사와 학교 등 출퇴근가능

 최첨단 공기청정시스템 IOT홈네트워크시스템지문인식디디털도어록스마트도어카메라무인택배시스템 등


 본 건물 관리비는 건물관리규약에 따라 책정 될 예정임",3000,150,130,2945,저,26,2,NE,즉시 입주 가능,True,주차 가능,서울특별시 중구 인현동2가,중구 인현동2가 1511,37564497,126996615,에어컨 냉장고 세탁기 인덕션 책상 책장 옷장 신발장 싱크대,open,0,20230131,20250317 041,아파트,5440,8,11,8,충무로역
43992879,전세,오피스텔,투룸,전입신고불가전세자금대출 불가보증보험 불가3월28일이후," 임대조건  귀한 전세물건  보증금3억5000만원  보증금조절 불가  전세권설정 가능

 입주일3월28일 이후  임대기간2년

 보증금에 대해서 전세권설정만 가능해당호수는 대출 및 융자없음

 업무용 오피스텔이라서 전입신고확정일자 불가능  전세자금대출 불가능  보증보험가입 불가능

 해당호수는 평일에만 가능하며 하루전날 미리 예약을 해야 볼수 있는 집입니다

 물건  오피스텔 36평실평수 18평  주차1대  일반관리비 평당4600  전용률 50

 위치  2 5호선 충정로역 초역세권으로 마포  여의도  용산  을지로  시청 진입 용이함

 특징  남동향 방향으로 채광이 좋으며 양창문이 방마다 배치되어 있어 환기하기 좋음

 옵션  에어컨  세탁기  냉장고  가스렌지  아일랜드 식탁 빌트인",35000,0,360,595041,5,17,2,SE,2025 03 28 이후 입주 가능,True,주차 가능,서울특별시 서대문구 합동,서대문구 합동 116,3756130219,126966217,에어컨 냉장고 세탁기 가스레인지 책장 옷장 신발장 싱크대,open,0,20051115,20250318 1131,오피스텔,12260,16,25,22,서울역
43993417,전세,원룸,분리형원룸,쌍문역5분 남향으로 밝음 15룸lh등 모든 대출협조,"쌍문역 도보 5분 거리로 가까움
남향으로 햇빛 잘 들고 따뜻한 집
주변 마트  편의점 시장 등 맛집 많아
  생활하기 편리함
15룸
lh등 모든 대출 협조",9000,0,00,3306,1,2,1,S,2025 04 30 이후 입주 가능,False,주차 불가능,서울시 도봉구 쌍문동,도봉구 쌍문동 10034,3764719337,1270318408,에어컨 가스레인지 신발장 싱크대,open,0,19891221,20250228 1754,단독주택,4370,6,32,30,쌍문역
43993626,월세,원룸,오픈형원룸,저보증금착한월세이런방 찾기 쉽지 않아요서두르세요,"감동중개

 교통위치    

 우이천 근처에 위치해서 산책하기 너무좋고 
    주택가라 조용하고 안전 
 수유역 10분 거리 은행 마트등 편의시설 갖춤

 인테리어특징    

 인증된 매물이라 내외부 컨디션좋고 보안 좋습니다 
 깨끗한방 원하시는분 어서오세요

 주차편의시설    

 건축물대장상 총 주차대수 1대이며 현재 주차 불가능합니다
 주변 다수의 편의시설들도 근접해 있어 생활에도 편리합니다",150,25,80,180,반지하,3,1,NE,즉시 입주 가능,False,주차 불가능,서울시 강북구 번동,강북구 번동 41242,376364852,1270310497,에어컨 냉장고 세탁기 인덕션 전자레인지 침대 신발장 싱크대,open,0,20170619,20250228 1804,단독주택,7270,9,33,30,수유역
43994455,월세,원룸,오픈형원룸,SW 역5분 가격대비 넓은 풀옵션원룸즉 시입주가능,"현재 공실 입니다 빠른 이사 가능 하구요 
버스정거장  도보 1분  역도보 5분  가까이에 위치해 있습니다 
가격 대 비  방 사이즈가 넓구요  주변 편의시설 극장  병원 약국  편의점 등이 가깝습니다 
우이천도 가깝게 있어서 운동하고 산책 하기 좋습니다
수유역도 걸어서 가기 가깝습니다",300,35,60,1983,2,3,1,N,즉시 입주 가능,False,주차 불가능,서울시 강북구 수유동,강북구 수유동 1737,3764116047,1270283115,에어컨 냉장고 세탁기 가스레인지 전자레인지 신발장 싱크대,open,0,19710720,20250228 1907,점포,4540,6,30,27,수유역
43994737,월세,원룸,오픈형원룸,역세권 깔끔한 원룸,보문역 도보 6분거리 넓고 깔끔한 풀옵션 원룸 입니다 애완동물 밎 주차 는 안됩니다 반지층 이지만 햇빛 잘드는 방입니다,3000,45,50,1983,반지하,3,1,W,즉시 입주 가능,False,주차 불가능,서울시 성북구 안암동3가,성북구 안암동3가 72,3758300939,1270228666,에어컨 냉장고 세탁기 인덕션 책상 옷장 신발장 싱크대,open,0,20180725,20250228 1932,다중주택,nan,12,32,30,안암역
43995147,월세,오피스텔,투룸,신축복층 투룸 보증금조정 대출 최고급인테리어 역세권,"신축복층투룸 실내공간이 넓어서 23명 거주해도 넉넉합니다
최고급 인테리어로 꾸며져있으며 보안치안안전 최고등급의 오피스텔입니다

대로변에 위치하였고 성신여대역에서 도보23분거리의 초역세권에 위치하였습니다
24시간 경비원과 CCTV등 보안시설이 잘갖춰져 있습니다

전세4억1000만원으로 보증금조정이 가능하며 1000만원당 월세5만원씩 계산됩니다
보증금은 원하시는 금액으로 맞춰드립니다
어떠한 대출도 가능합니다

특히 주변에 편의시설이 잘갖춰져 있으며 24시간 대형마트가 바로 앞에 위치 하였습니다
성신여자대학교가 근접거리에 위치하여 거주자 대부분이 여학생들이 많습니다

성북경찰서와 성북구청이 바로 옆에 위치하여 보안치안안전은 걱정할 필요 없습니다
신축이라 바로 입주가능 합니다

주차는 신축이라 SUV차량도 주차가 가능합니다",5000,160,150,380,5,16,1,SW,즉시 입주 가능,True,주차 가능,서울특별시 성북구 삼선동4가,성북구 삼선동4가 3511,3759054331,1270150052,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20240926,20250228 2034,오피스텔,4230,6,21,18,성신여대입구역
43995162,월세,오피스텔,투룸,신축복층투룸 고급럭셔리 대출 보증금조정가능,"신축복층투룸 고급럭셔리 인테리어로 꾸며져 있습니다
대출 및 보증금 조정 가능합니다

특히 전세부터 월세까지 고객님께서 원하시는 보증금으로 맞춰드립니다
대로변에 위치하였고 성신여대역에서 도보 23분거리에 위치하였습니다

24시간 경비원과 층마다 CCTV등 보안시스템이 잘갖춰져 있습니다
실내공간이 커서 23명이 커플로 거주하셔도 좋습니다

주변이 편의시설 및 바로 앞에 24시간 대형마트 등 모든부분이 잘갖춰져 있습니다
무엇보다 성북경찰서와 성북구청이 바로 옆에 위치하여 안전치안보안등 모든부분이 안전한 오피스텔이라 말씁드릴수 
  있습니다

이사날짜는 편한날짜로 맞춰드립니다",5000,145,150,420,2,16,1,SW,즉시 입주 가능,True,주차 가능,서울특별시 성북구 삼선동4가,성북구 삼선동4가 3511,3759054331,1270150052,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20240926,20250228 2036,오피스텔,4230,6,21,18,성신여대입구역
43995307,월세,오피스텔,복층형원룸,렌트프리 저렴한 임대조건 한남동 용산역 인프라 선호 하는분,"에피소드용산

1년 계약 시 실질임대료 약 305만원

프라이빗 라운지 와인 스토리지 음악감상실 명상실 야외 테라스 공유주방 미팅룸 모든 커뮤니티 시설 이용 가능 
애완동물 최대 2마리 가능

3개월 계약 시  05개월 렌트프리제공 실질임대료 약 3175000원
6개월 계약 시  1개월 렌트프리제공 실질임대료 약 3175000원
12개월 계약 시  123개월 렌트프리 프로모션
관리비 지원 최대 6개월 월 30만원 한도 지원
50만원 상품권 지급 커튼설치130만원 상당 제공 옷장 제공
",3000,381,300,32262,18,20,1,N,즉시 입주 가능,True,주차 가능,서울특별시 용산구 한강로3가,용산구 한강로3가 100,375248366,126963108,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20240226,20250305 1257,도시형생활주택,6900,9,24,21,신용산역
43995336,월세,오피스텔,복층형원룸,렌트프리 저렴한 임대조건 한남동 용산역 인프라 선호 하는분,"에피소드용산

1년계약시 렌트프리 적용 월세  약 305만원

프라이빗 라운지 와인 스토리지 음악감상실 명상실 야외 테라스 공유주방 미팅룸 모든 커뮤니티 시설 이용 가능 
애완동물 최대 2마리 가능

3개월 계약 시  05개월 렌트프리제공 실질임대료 약 3175000원
6개월 계약 시  1개월 렌트프리제공 실질임대료 약 3175000원
12개월 계약 시  123개월 렌트프리 프로모션
관리비 지원 최대 6개월 월 30만원 한도 지원
50만원 상품권 지급 커튼설치130만원 상당 제공 옷장 제공
",3000,381,300,33316,13,20,1,NW,즉시 입주 가능,True,주차 가능,서울특별시 용산구 한강로3가,용산구 한강로3가 100,375248366,126963108,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20240226,20250305 1256,도시형생활주택,6900,9,24,21,신용산역
43995378,월세,오피스텔,오픈형원룸,VVV 9평ㅣ풀옵션ㅣ성북천변ㅣ신축급ㅣ동우오피스텔," 매물소개 

 성신여대입구역 4분  버스정류장 1분

 9평의 넓은 방 크기에 깔끔한 신축급 컨디션까지

 고층의 창으로 채광환기가 좋아요

 풀옵션 완비되어 편리합니다

 전입신고확정일자 모두 가능 안전한 매물입니다

 좋은 집은 금방 나가니 서둘러 선점하세요",10000,48,110,2953,10,14,1,SW,즉시 입주 가능,True,주차 가능,서울특별시 성북구 삼선동4가,성북구 삼선동4가 3451,3759085083,1270139008,에어컨 냉장고 세탁기 인덕션 책상 옷장 신발장 싱크대,open,0,20141022,20250320 1106,오피스텔,4160,6,21,18,성신여대입구역
43995422,월세,오피스텔,분리형원룸,렌트프리 저렴한 임대조건 한남동 용산역 인프라 선호 하는분,"에피소드용산

제일 인기 타입호실 입니다

1년계약시 렌트프리 적용 월세  약 298만원

프라이빗 라운지 와인 스토리지 음악감상실 명상실 야외 테라스 공유주방 미팅룸 모든 커뮤니티 시설 이용 가능 
애완동물 최대 2마리 가능

1년 계약  93 렌트프리 프로모션 3개월 렌트프리 50만원 상품권 제공 커튼설치130만원상당 제공",5000,397,350,4069,9,20,1,N,즉시 입주 가능,True,주차 가능,서울특별시 용산구 한강로3가,용산구 한강로3가 100,375248366,126963108,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20240226,20250228 2136,도시형생활주택,6900,9,24,21,신용산역
43995424,월세,오피스텔,분리형원룸,렌트프리 저렴한 임대조건 한남동 용산역 인프라 선호 하는분,"에피소드용산

1년 계약 렌트프리 적용 월세  약 298만원

프라이빗 라운지 와인 스토리지 음악감상실 명상실 야외 테라스 공유주방 미팅룸 모든 커뮤니티 시설 이용 가능 
애완동물 최대 2마리 가능

1년 계약  93 렌트프리 프로모션 3개월 렌트프리 50만원 상품권 제공 커튼설치130만원상당 제공",5000,397,350,4069,10,20,1,N,즉시 입주 가능,True,주차 가능,서울특별시 용산구 한강로3가,용산구 한강로3가 100,375248366,126963108,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20240226,20250228 2136,도시형생활주택,6900,9,24,21,신용산역
43997297,월세,원룸,분리형원룸,H구산역5분 H귀한분리형 즉시입주신축급깔끔 가성비甲,"구산역역촌역 가까운 신축급 컨디션 좋은 원룸

위치
 6호선 구산역 도보5분교통 넘 좋아요
 병원은행대형마트등 편의시설이 가까이에 
 조용한 주택가이면서도 가까이 카페 다양한 음식점 등 인프라 굿

방구조
분리형 구조로 창문이 넓고 개방감이 좋아요
풀옵션으로 몸만 오셔도 좋아요
4층엘베없음으로 해가 쨍쨍하고환기와 통풍도 굿

관리및보안
건물 관리가 잘 되어있습니다
풀옵션 구비완료안심귀가 보장해요",3000,40,70,1983,4,4,1,SE,즉시 입주 가능,False,주차 불가능,서울시 은평구 대조동,은평구 대조동 172106,3761046754,1269209814,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20180501,20250317 1138,제2종 근린생활시설,13820,18,38,35,불광역
43997421,월세,원룸,오픈형원룸,쌍리단길 무융자 깔끔원룸,"안녕하세요 미스터 홈즈 부동산입니다

 쌍문역 도보 5분 거리

 쌍리단길 상권 인근 위치 맛집 많고 편의시설 이용하기 좋은 상권

 내부 풀옵션 원룸

 현 세입자 거주 중으로 4월 16일 이후 입주 가능

 평일 7시 이후 일요일도 방 보실 수 있습니다

빠른문의  029983389
해당 매물말고도 다양한 매물이 있습니다
고객님의 입장에서 항상 생각하며 원하시는 매물 찾을때까지
노력하여 물건 찾아드립니다",1000,40,30,1652,1,3,1,N,2025 04 16 이후 입주 가능,False,주차 불가능,서울시 도봉구 창동,도봉구 창동 6571,3764813596,1270371382,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20100315,20250301 1021,단독주택,3950,5,31,29,쌍문역
